Gene,5,6,Fold change NASH (6)/chow (5)
Gm20522,0.072700427,0.129237344,1.777669667
Sun2,0.969868245,1.723804954,1.777359929
Papd7,0.442929742,0.786817603,1.776393699
Slc22a5,0.261703461,0.464337126,1.774287293
Tmem14a,0.109261601,0.193818222,1.77389147
B630019A10Rik,1.760910206,3.116702731,1.769938479
Tmcc3,0.271983781,0.481003256,1.768499776
BC028528,0.284341836,0.502544897,1.767396961
Mcm6,0.125479978,0.221536144,1.765509903
Tmem56,7.672016429,13.52865341,1.76337649
Efcab2,0.119094835,0.209827093,1.761848803
Entpd5,3.125347235,5.505496509,1.761563146
Gyg,0.203229344,0.357968604,1.761402153
Lmnb2,0.154337796,0.271713816,1.760513783
Kdm6b,0.483963109,0.851437103,1.759301665
Slco1b2,32.46455856,57.10197901,1.758902063
C2cd2l,0.754979815,1.325148424,1.755210401
Qrsl1,0.118321666,0.207648056,1.754945333
Zfp276,0.127528103,0.223736267,1.754407553
Slc27a1,0.090316502,0.158386292,1.753680542
Gulo,5.421672898,9.507560241,1.753621146
Maf,0.814405097,1.424655581,1.749320561
Ocrl,0.13965289,0.244223859,1.748792017
Wdr18,1.585193497,2.771864656,1.74859704
Aldh1b1,2.574418697,4.497171815,1.746868845
Eci2,4.663746929,8.143102002,1.746042855
Tram2,0.58546711,1.022066775,1.745728764
Nfic,3.747692508,6.537577937,1.744427517
Acadm,10.68464644,18.63693845,1.744272828
Hnmt,0.816504297,1.423776674,1.743746702
Kcnc3,0.124624748,0.216994665,1.74118438
Alpl,0.431217724,0.750546184,1.740527214
Abcg2,2.498116241,4.347054397,1.740132955
Slc6a9,0.829479069,1.443295109,1.740001844
Mcm10,2.108025026,3.666039792,1.739087414
Dhx37,0.115485732,0.200523132,1.736345505
Gns,3.70793886,6.425903049,1.733012137
D130020L05Rik,0.847542321,1.467185013,1.73110531
Srebf1,2.323702262,4.022410712,1.73103533
Hsf4,0.097182663,0.168197666,1.730737368
Nol6,0.371626162,0.642215746,1.728123078
Rtf2,1.477618031,2.550605361,1.726160149
Acy1,0.299070131,0.515896731,1.725002522
Gstm3,0.167191542,0.288144241,1.723437911
Cpt1a,10.15576682,17.49896142,1.723056636
Amotl2,0.547862791,0.943795143,1.722685239
Pyroxd1,0.212338534,0.365455371,1.72109774
Gde1,1.859449663,3.200097928,1.720991964
Prnp,0.891204407,1.53364633,1.72086933
Plekha7,0.184967108,0.318294973,1.720819314
Chn2,1.098735751,1.89046405,1.720581176
Timm8a1,1.816131315,3.120290444,1.718097375
Fgfrl1,0.676289703,1.161865279,1.717999362
Ces1g,4.391133725,7.541960331,1.717542849
Vmac,0.285877868,0.490545553,1.715927
L3hypdh,0.714294256,1.225101622,1.71512176
Fahd2a,0.39049491,0.669706148,1.715018892
Prune1,0.66969448,1.147890196,1.714050556
Kbtbd3,0.124919191,0.214089132,1.713820995
Aldh4a1,7.5564555,12.94798714,1.713500085
Galk1,1.152213278,1.971863592,1.711370308
Snrk,1.662570393,2.84507045,1.711248114
Efna5,0.241911059,0.413568259,1.709588063
Acox2,4.79387557,8.194200079,1.709305959
Sec14l2,9.047024754,15.45538053,1.708338481
Hsdl2,3.252751213,5.556574357,1.708269091
Hoga1,2.744962712,4.685584119,1.706975507
Fbxw4,0.288314763,0.492075246,1.706729272
Decr1,4.698441134,8.005226855,1.703804863
Npc1,2.316616946,3.943019873,1.702059496
Rpa2,0.147934543,0.25176604,1.701874594
Ing5,0.199889932,0.340118778,1.701530313
Wwtr1,0.669878032,1.139453631,1.700986711
Dglucy,0.650941985,1.107117024,1.70079216
Ppcs,0.854062894,1.452082885,1.700206034
Hgd,8.528603148,14.4909399,1.699098862
Pllp,0.437793979,0.743557434,1.698418593
Rab11fip2,0.218618041,0.371169165,1.697797503
Tns3,0.584643341,0.99210384,1.69693858
Tysnd1,1.184083129,2.009141388,1.696790823
Plbd1,0.321514497,0.54547616,1.696583405
Fam131c,0.173090622,0.293659165,1.696563109
Rap2a,0.64319362,1.090392805,1.695279263
Enpp1,0.397966931,0.674353602,1.694496575
Car8,1.870605623,3.168525505,1.693850091
Madd,0.256576019,0.434282144,1.692606134
Tmem125,0.160946605,0.272400323,1.692488779
Fabp1,258.017628,436.68406,1.692458238
Exosc1,0.337829612,0.571325868,1.691165747
Ttyh3,0.1204154,0.203543012,1.69034037
Plekhg6,0.255910709,0.432474939,1.689944668
Cyb5a,40.83086115,68.89223184,1.687258851
Fbxl18,0.150286272,0.253558658,1.687171117
Hsd17b4,10.26631205,17.31443613,1.686529305
Rasgrp2,0.444802489,0.750053098,1.686261017
Wdfy2,0.39107084,0.659426256,1.686206664
Sdhaf1,0.952411983,1.605376028,1.68558991
Slx1b,0.156250136,0.26336283,1.685520644
Dab2ip,0.138499647,0.233279929,1.68433591
Wdr73,0.347704805,0.584930653,1.682262209
Ifngr2,0.594307369,0.999579757,1.681923881
Ppp1r14b,1.231450323,2.070155963,1.681071436
Dpys,6.319913032,10.60980335,1.678789454
Cpt2,3.880115065,6.513376764,1.678655569
Zfp661,0.099561811,0.167064743,1.678000241
Gstk1,2.174320041,3.646153171,1.676916508
Ttc38,1.859566261,3.116534501,1.675947002
Dhrs1,3.65640231,6.12717936,1.675739932
Nrp1,1.476236935,2.473601814,1.675613009
Mpp1,0.833967093,1.397047796,1.675183359
Pgpep1,1.534559216,2.570512777,1.675082167
St3gal5,6.796485111,11.37874947,1.674210902
C030006K11Rik,0.816487845,1.366822172,1.674026356
Tmem131l,0.265911887,0.445027811,1.673591263
Ifi27l2b,0.340010887,0.569005057,1.673490698
Vwa8,2.723395412,4.556267124,1.673009767
Cd59a,1.426864072,2.383207658,1.670241549
Atxn7l1,0.260116832,0.434422201,1.67010415
Hexb,0.235752841,0.393494641,1.669098195
Sult2a7,0.10491769,0.174969874,1.667687065
Slc12a7,1.32557771,2.210042206,1.667229456
Bmp2k,0.294979899,0.491567452,1.666443898
Gm33543,0.256444164,0.426960925,1.664927442
Pde7a,0.17047053,0.283355616,1.662197075
Reep6,21.25327772,35.3213134,1.66192311
Mat2a,3.169027829,5.265921903,1.661683705
Etnk2,6.380639913,10.60195903,1.661582408
Rad51d,0.245063731,0.407046187,1.660980946
Akap7,0.219274901,0.364187418,1.660871428
Nfe2l2,1.246434583,2.068770252,1.659750363
Agl,0.862057265,1.42961128,1.658371594
Tyms,0.147348598,0.244350441,1.658315337
Afg3l2,1.424709279,2.361200821,1.657321149
Clmn,2.452507393,4.063710125,1.656961417
Gpt2,11.25712263,18.65097802,1.656815745
Zfp87,0.240345006,0.398163109,1.656631509
Dip2b,0.198673006,0.329039606,1.656186777
Sardh,13.30605677,22.03546598,1.656047795
Prkca,0.257116648,0.425280864,1.654038615
Cisd1,8.413247985,13.89148165,1.651143729
Hexim1,1.275407816,2.105549524,1.650883348
Rdh10,0.843242228,1.391148164,1.649761026
Nox4,2.053791684,3.387766784,1.64951821
5430416N02Rik,0.1430429,0.235697829,1.647742245
Odf2,0.172416109,0.283932073,1.646783901
Mycl,0.164521758,0.270915925,1.646687518
Etfdh,3.08449025,5.074259384,1.645088482
Lrp4,0.123112242,0.202405155,1.644070092
Hykk,3.48530255,5.721212973,1.641525489
Them7,0.72010659,1.181792961,1.641136157
Chdh,2.123401329,3.481396847,1.639537849
Bbox1,3.73551732,6.122304347,1.638944174
Odc1,2.088098584,3.418686367,1.637224599
Hmgcl,6.322644149,10.34712438,1.636518541
Eml4,0.400170538,0.65478069,1.636254114
Angptl3,8.79777605,14.39535741,1.636249585
Prmt7,0.253616861,0.414955424,1.636150781
Trp53i13,0.073543772,0.120316266,1.635981702
Zfp777,0.138513806,0.226580732,1.635798899
Magix,0.27840166,0.455331115,1.635518679
Arsa,0.83600503,1.36656478,1.634637031
Tango2,1.082370378,1.768216756,1.633652206
Plcb3,0.182875383,0.298665963,1.633166578
Adarb1,0.352498263,0.575318402,1.632116981
Hibadh,11.07282341,18.07044246,1.631963393
Cdc42se1,0.371489879,0.606111474,1.631569276
Hist2h3c1,0.257602554,0.420016763,1.630483689
Arl2,0.203512105,0.331795113,1.63034584
Dhdh,4.977100149,8.113972437,1.630261035
Slc25a42,1.295383959,2.111681668,1.630158883
Pdk1,0.890588135,1.451770698,1.630125802
Crat,1.03748222,1.690536006,1.62946022
Acaa2,19.44660691,31.67191746,1.628660342
Fgf1,1.99716166,3.251478617,1.628049788
Tm4sf1,0.214652736,0.349404126,1.627764602
1700018L02Rik,0.215133283,0.350104536,1.627384346
Nadk,3.949290387,6.424955081,1.626863171
Hipk2,0.726262454,1.181343515,1.626606896
Slc39a13,0.257327278,0.418443674,1.626114717
Fnip2,0.533744242,0.867764362,1.625805571
Prdx6,15.27507323,24.83037816,1.625548879
Dhfr,1.417222499,2.303500209,1.625362433
Mfn2,1.961029416,3.186737772,1.625033131
Tgfbrap1,0.741289144,1.204298186,1.624599787
Timm9,1.283036824,2.083943869,1.624227637
Rtn4ip1,0.515324881,0.836982512,1.624184165
Baat,6.975701242,11.32828023,1.623962931
2700046G09Rik,0.066268374,0.107611457,1.6238735
Mgmt,0.413271707,0.67099362,1.623613737
Gtpbp10,0.461945324,0.749758204,1.623045337
Lyst,0.703056145,1.140918217,1.622798157
Abcc2,5.278401332,8.560716607,1.621838899
Cryz,2.326921625,3.772593247,1.621280754
Rbp4,135.9971511,220.3542313,1.620285642
Cmbl,3.75506228,6.083688606,1.620129881
8-Mar,2.395868076,3.880158659,1.619520998
Gm16124,0.278310169,0.4506643,1.61928794
Xlr3a,0.152431378,0.246565011,1.617547605
Cox19,2.255451101,3.647254559,1.617084297
Idh3a,0.932481819,1.506614185,1.61570355
Gabarapl1,6.863596908,11.08891829,1.615613277
Phf1,0.240405943,0.38834027,1.615352204
Mettl15,0.158882761,0.256596003,1.615002172
Bdh1,4.121187141,6.654213847,1.614635206
Ctf1,0.134163052,0.216599888,1.614452595
Cat,94.85397928,153.1057831,1.614120823
AI463170,0.121547542,0.196110139,1.61344389
Peli2,0.752415081,1.213844466,1.613264402
Thap12,0.937896542,1.512842992,1.613016921
Rab30,0.535073893,0.863070138,1.612992428
Sox6os,0.152606406,0.246127199,1.612823509
Cryzl2,0.473032183,0.762890944,1.612767525
Gm42067,0.177003645,0.285409143,1.612447825
Dock8,0.245305522,0.395271951,1.611345506
Cipc,0.758253653,1.221292908,1.61066538
Suclg1,7.356478467,11.84706466,1.610426064
Ormdl3,2.120613412,3.411022915,1.608507659
Zmynd19,0.24122486,0.387771861,1.607512018
Parp16,0.541209177,0.869651826,1.606868219
Gins1,0.095946276,0.154132232,1.606443096
Mia2,6.737162234,10.82130307,1.606210849
Gm15879,0.659860811,1.059666962,1.605894674
Rmdn3,1.463343377,2.349660927,1.605679818
Lyrm1,0.168871735,0.271127923,1.605525772
Nle1,0.068277086,0.109616653,1.605467666
Crebl2,1.28163503,2.056286157,1.604424121
Msra,4.545684721,7.288398249,1.603366422
Gm15318,0.190739034,0.305805988,1.603269045
Ptgr2,1.468605677,2.354277532,1.603069884
2700097O09Rik,0.161574367,0.258950637,1.602671522
Oxld1,0.361197921,0.578452076,1.601482297
Hdac11,0.838281011,1.342477834,1.601465161
6030458C11Rik,0.422858429,0.676851422,1.600657279
Serhl,0.688928157,1.101358429,1.59865498
Zbed5,0.082839288,0.132270872,1.596716669
Ccdc157,0.127756754,0.203867129,1.595744433
Mup9,15.73906543,25.11505592,1.595714563
Rev1,0.324134743,0.516984192,1.594966919
Aldh2,31.88530431,50.83474515,1.594300141
Pex3,1.061284688,1.691883009,1.594183944
Fam3c,1.114813102,1.777005693,1.593994267
Acp6,0.364890067,0.581554851,1.593780986
Cenpc1,0.080512794,0.128268623,1.593145845
D5Ertd579e,1.344129608,2.138939537,1.591319411
Rbbp9,0.709740843,1.129020414,1.590750236
Lancl2,0.292122256,0.464674615,1.590685426
Akr7a5,5.69430818,9.051811365,1.589624425
Impact,0.247125319,0.392325673,1.587557581
Nectin2,1.687348239,2.678199043,1.587223657
Rbl2,0.692508074,1.098601795,1.586410087
Slc25a13,7.814602967,12.39125937,1.585654374
Alkbh3,0.3829808,0.607059106,1.585090184
Fahd1,2.498707627,3.957204856,1.583700635
Polr3e,0.2638596,0.417874255,1.583699265
Thrsp,5.722193316,9.061258569,1.583528914
Sugct,1.112636637,1.761397304,1.583084042
Abcd3,12.5901759,19.9291252,1.582910784
Pgghg,0.653901469,1.034937323,1.582711422
Pla2g15,0.284472781,0.450213178,1.582623046
Ptk2b,0.922712229,1.459901309,1.582184849
Tceal8,0.843112307,1.333370758,1.581486532
Foxp2,0.321970438,0.50900195,1.580896536
Fam20b,0.383827196,0.606538748,1.580239112
Ipo5,1.020888338,1.613200702,1.580193095
Ccdc61,0.077398168,0.122278774,1.579866504
Adi1,4.044930794,6.38627706,1.578834691
Rassf3,2.274924371,3.590873217,1.578458283
Cdkn2c,0.169817758,0.268002824,1.578179029
Klf1,0.068614651,0.108278402,1.578065322
Echdc3,1.917004183,3.024741795,1.577848302
Adcy6,0.175417424,0.276772478,1.577793543
Aadat,3.296251352,5.199723764,1.577465796
Zbtb44,2.089984948,3.296774827,1.577415583
Zfp2,0.232399444,0.366525623,1.577136398
Micu3,0.149798328,0.236156867,1.576498691
Olfml1,0.193631658,0.305198375,1.576180146
Apoe,538.8915782,849.1663511,1.575764746
Rrp12,0.165458825,0.260724054,1.57576396
Taf1b,0.110488702,0.174021561,1.575016788
Brap,2.429427111,3.82367891,1.573901473
Cfap20,0.950448526,1.495834077,1.573819135
Ghr,14.55825544,22.90454213,1.573302669
Necap2,0.113127271,0.177938356,1.572904165
Ivd,3.13520779,4.930282387,1.572553629
Lpcat3,2.142193709,3.367768016,1.572111804
Cd59b,0.159997774,0.251510588,1.571963039
Hectd3,0.787406527,1.237639936,1.571792833
Wnt5b,0.227706304,0.357880917,1.571677682
Iqsec2,0.182100312,0.286030999,1.570733163
Immt,3.07812026,4.834378749,1.570562012
Fhad1,0.107080788,0.168133473,1.57015536
Wfs1,0.344454227,0.540790594,1.569992618
Abhd14b,4.722045894,7.410243915,1.56928672
Hdac1,0.436006474,0.684184137,1.569206372
Wdr4,0.176569806,0.277063942,1.569146783
Iars2,1.285082904,2.016444126,1.569115984
Smad6,0.099638372,0.156321337,1.568886905
Srbd1,0.348822942,0.547038917,1.568242367
Rhbdd2,0.530624166,0.831985739,1.567937898
Ndufaf4,2.254342138,3.53287648,1.567142991
Hexa,0.759184001,1.189175977,1.566387037
Tcta,0.436693055,0.683925455,1.566146856
Rab34,0.135999115,0.212865152,1.565195127
Dbt,3.062190298,4.791510661,1.564733147
Pnn,0.839408079,1.31337912,1.564649129
Coro7,0.196356926,0.307200984,1.564502919
L2hgdh,1.735070659,2.713251463,1.563770011
Nr3c2,0.29914607,0.467769249,1.563681749
Dlg3,0.292355539,0.456613132,1.561841904
Nde1,0.307987975,0.4809715,1.56165675
Txnl4b,0.128120934,0.199960147,1.560714089
Ubiad1,0.23095995,0.360219835,1.559663637
mt-Nd3,219.9485754,343.0337876,1.559609045
Akr1c6,26.8172805,41.78880335,1.558278937
Mcur1,1.598826568,2.491410347,1.558274298
Pex1,0.767930813,1.196539522,1.558134539
Srfbp1,0.084378486,0.131378513,1.557014345
Arl6ip1,11.94071699,18.59044407,1.556895125
Slc7a2,9.53218148,14.83991353,1.556822388
Ugt2a3,4.957677704,7.716370857,1.556448668
Pde9a,0.409184153,0.63686465,1.556425502
Sdhb,3.839545195,5.971023763,1.555138294
Ahnak,0.413929352,0.643690718,1.555073867
Surf6,0.282066953,0.438366457,1.554121999
Gfm1,1.379320745,2.143526426,1.554044941
Dimt1,0.13399112,0.208185493,1.553726047
Wfdc2,0.578004884,0.896792242,1.551530561
Fastkd1,0.433173684,0.671518395,1.550228972
Gna11,1.756303885,2.722591924,1.550182715
Pgm3,1.011567585,1.567969342,1.550039132
Acaa1a,4.995205419,7.741430001,1.549772102
Fdx1,6.985553566,10.81922271,1.54879962
Cdt1,0.1027286,0.159085557,1.54860046
Fam117b,0.191533915,0.296567219,1.548379664
AI464131,0.66539308,1.029440655,1.547116563
Mpzl2,1.050579348,1.625143883,1.54690256
Ccdc73,0.151698661,0.234625363,1.546654149
Mrpl9,1.014031289,1.567444464,1.545755521
Snrpn,0.159119276,0.245807859,1.544802529
Usf3,0.804837789,1.243034491,1.54445344
Zfp787,1.452897544,2.242280692,1.543316458
Ahcy,4.435706667,6.843829571,1.542894985
Hsd3b5,3.090947278,4.765166775,1.541652557
Rere,0.564200391,0.869776649,1.541609441
Pus10,0.529001247,0.815465684,1.541519398
Carm1,0.524296988,0.808081788,1.541267272
Asic5,0.088689358,0.136673373,1.541034648
Aifm2,0.539246613,0.830719481,1.54051868
S100a10,6.041314238,9.303731959,1.540017882
Pdpr,0.209399714,0.322459634,1.539923948
Ech1,6.769882195,10.42447727,1.539831414
Spns2,0.415166645,0.639062392,1.539291269
Terf2,0.304009661,0.467919294,1.539159291
Bik,0.185631866,0.28563126,1.538697348
Ccdc181,0.123347641,0.18977504,1.538538062
Ndufs1,2.652685255,4.080512111,1.538257169
Sik2,0.125422002,0.192923022,1.538191211
Selenoh,0.476647922,0.732839655,1.53748631
Tbc1d30,0.232498538,0.357454417,1.53744802
Msrb2,0.340063375,0.522547941,1.536619289
Agbl3,0.082186057,0.126247185,1.536114401
Rbm19,0.236681344,0.363479537,1.53573379
Edrf1,0.351788327,0.540072137,1.535219041
Rwdd4a,0.936999743,1.438347402,1.535056347
Vps33b,0.164918717,0.253128513,1.534868316
Psmd9,1.480323239,2.271859024,1.534704695
Sbk1,0.231302617,0.354915307,1.534419762
L3mbtl2,0.31006436,0.475716756,1.534251647
Hadhb,6.657873788,10.20792381,1.533210772
Fam216a,0.094251399,0.144494005,1.53307014
Cbr4,0.880360384,1.349208088,1.532563383
Ppil1,0.286667664,0.439317009,1.532495864
Casp8,1.438384668,2.203889715,1.532197724
Trmt2b,0.556036002,0.851569432,1.531500529
Chp1,9.85119269,15.08112342,1.530893151
Ar,0.67151467,1.027804665,1.530576637
Gtf3a,0.352261378,0.539084399,1.530353406
Lmtk2,0.277117526,0.423687697,1.528909784
Plekha8,0.710097494,1.085651469,1.528876638
Optn,1.286475631,1.966045472,1.528241518
Traf3ip1,0.170936455,0.261164147,1.527843474
Ptdss2,0.337958371,0.516229564,1.527494534
Cebpzos,1.001637573,1.52967585,1.52717499
Arl16,0.158727083,0.242340251,1.526773162
Dnajc28,0.207598747,0.316806842,1.526053731
Stard5,2.641998828,4.030660298,1.525610176
Pgm2,6.051595894,9.231990678,1.525546457
BC049987,0.396146913,0.60408351,1.524897684
Nudcd3,0.788240656,1.20170474,1.524540418
Ndufa10,5.640987971,8.598146061,1.52422698
Eef1akmt2,0.186845311,0.28472271,1.523841878
Uox,47.7390246,72.67207007,1.522278067
Dph7,0.11653466,0.177339353,1.521773463
Ppcdc,0.273342441,0.415962968,1.521765032
2410131K14Rik,0.152867479,0.232593212,1.52153495
Ganc,0.406826472,0.618928919,1.52135852
Prepl,0.21681754,0.329836912,1.521264892
Coasy,2.796133709,4.25318541,1.521095145
Gdap10,0.168100481,0.255669538,1.520932814
4931406C07Rik,6.54046559,9.944443714,1.5204489
Tmem69,0.148598696,0.225919199,1.520330973
Pecr,4.496281028,6.83499275,1.520143583
Ctps,0.192709376,0.292931326,1.520067845
Tmem50b,0.210185548,0.319476755,1.519974888
D730003I15Rik,0.127221124,0.193352297,1.519812837
Ctsf,0.566686798,0.861008583,1.519372933
Tcea3,2.055023688,3.119884756,1.518174595
Slc22a28,0.284019463,0.43117141,1.518105149
1700008J07Rik,0.073681764,0.111846048,1.51796105
Ints4,0.209946687,0.318681857,1.517918005
Zcchc11,0.712143442,1.080728228,1.51757099
Pxmp2,5.951810861,9.028999974,1.517017288
Mylk,1.47829251,2.241436247,1.516233243
Daam1,1.268349551,1.922150531,1.515473813
Appl2,0.219405256,0.332400074,1.515005065
Dclre1a,0.213087873,0.32266168,1.514218877
Tfb2m,1.230361895,1.863011376,1.514197883
Hes6,2.473159852,3.744122516,1.513902352
Slc38a6,0.191921762,0.290485244,1.513560739
Sh2d4a,0.138515397,0.209644051,1.5135072
Smc4,0.325667426,0.492851199,1.513357371
Mplkip,0.584334498,0.884280858,1.513312771
Aagab,0.306509173,0.463842911,1.513308418
Sgk2,1.063886695,1.608862657,1.512250001
Slc25a5,16.06457895,24.28511404,1.511718055
Acadl,3.687598246,5.573525215,1.511424196
Immp2l,0.91956593,1.389438301,1.510971923
Olfm3,0.25627668,0.387184483,1.510806533
Slc35e3,0.45665565,0.689760793,1.510461534
Tbc1d13,0.52135649,0.78747187,1.510428824
Cpeb3,0.478405831,0.722459983,1.510140419
Kcnk5,0.452953262,0.683851772,1.509762328
Bcar3,1.091220905,1.646985079,1.509304918
Ttc7b,0.378190628,0.570764382,1.509197587
2510046G10Rik,0.104171242,0.157210514,1.509154642
Gprasp1,0.12157734,0.183415542,1.50863263
Mxi1,0.710990059,1.072225921,1.50807442
Nsmce4a,1.058705606,1.59655789,1.508028182
Tbcel,1.078553713,1.62608114,1.507649661
Hnf1a,0.622789694,0.938845646,1.507484236
Rcc1l,0.344441675,0.519030165,1.506873887
Prss36,0.164288604,0.247492984,1.50645253
Sult2a8,18.73948078,28.22967424,1.50642777
Bfar,1.750317583,2.63564171,1.50580771
Acad12,0.175189407,0.263757474,1.505556062
Mfsd4a,0.086026642,0.129393312,1.504107435
Trub1,0.37241034,0.560131206,1.504069965
Sh3bgrl2,0.605505699,0.910616049,1.50389344
Tor1a,1.970599257,2.962151738,1.503173072
Sh3bp5,1.538872914,2.311903062,1.502335275
Lsm3,0.261699261,0.392976251,1.501633016
Cyp2d9,24.77605626,37.18450512,1.500824212
Map4k2,0.12778134,0.19171916,1.500368995
Fbxo46,0.131385532,0.197123747,1.500345916
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,